,lat_centroid,lon_centroid,year,month
2145,43.05993264641289,-92.78900648463856,2012,9
2146,43.05993264641289,-92.78900648463856,2012,10
2197,43.05993264641289,-92.78900648463856,2004,8
2213,43.05993264641289,-92.78900648463856,2002,10
2214,43.05993264641289,-92.78900648463856,2001,9
2279,42.73254379612191,-93.26247472244144,2014,5
2285,42.73254379612191,-93.26247472244144,2013,4
2286,42.73254379612191,-93.26247472244144,2013,5
2287,42.73254379612191,-93.26247472244144,2013,6
2288,42.73254379612191,-93.26247472244144,2013,7
2289,42.73254379612191,-93.26247472244144,2013,8
2290,42.73254379612191,-93.26247472244144,2013,9
2291,42.73254379612191,-93.26247472244144,2013,10
2292,42.73254379612191,-93.26247472244144,2012,4
2293,42.73254379612191,-93.26247472244144,2012,5
2294,42.73254379612191,-93.26247472244144,2012,6
2295,42.73254379612191,-93.26247472244144,2012,7
2296,42.73254379612191,-93.26247472244144,2012,8
2297,42.73254379612191,-93.26247472244144,2012,9
2298,42.73254379612191,-93.26247472244144,2012,10
2349,42.73254379612191,-93.26247472244144,2004,8
2365,42.73254379612191,-93.26247472244144,2002,10
2366,42.73254379612191,-93.26247472244144,2001,9
2431,43.08190166706853,-93.73427031835384,2014,5
2437,43.08190166706853,-93.73427031835384,2013,4
2438,43.08190166706853,-93.73427031835384,2013,5
2439,43.08190166706853,-93.73427031835384,2013,6
2440,43.08190166706853,-93.73427031835384,2013,7
2441,43.08190166706853,-93.73427031835384,2013,8
2442,43.08190166706853,-93.73427031835384,2013,9
2443,43.08190166706853,-93.73427031835384,2013,10
2444,43.08190166706853,-93.73427031835384,2012,4
2445,43.08190166706853,-93.73427031835384,2012,5
2446,43.08190166706853,-93.73427031835384,2012,6
2447,43.08190166706853,-93.73427031835384,2012,7
2448,43.08190166706853,-93.73427031835384,2012,8
2449,43.08190166706853,-93.73427031835384,2012,9
2450,43.08190166706853,-93.73427031835384,2012,10
2501,43.08190166706853,-93.73427031835384,2004,8
2517,43.08190166706853,-93.73427031835384,2002,10
2518,43.08190166706853,-93.73427031835384,2001,9
2583,42.7764600370015,-94.20716002649132,2014,5
2589,42.7764600370015,-94.20716002649132,2013,4
2590,42.7764600370015,-94.20716002649132,2013,5
2591,42.7764600370015,-94.20716002649132,2013,6
2592,42.7764600370015,-94.20716002649132,2013,7
2593,42.7764600370015,-94.20716002649132,2013,8
2594,42.7764600370015,-94.20716002649132,2013,9
2595,42.7764600370015,-94.20716002649132,2013,10
2596,42.7764600370015,-94.20716002649132,2012,4
2597,42.7764600370015,-94.20716002649132,2012,5
2598,42.7764600370015,-94.20716002649132,2012,6
2599,42.7764600370015,-94.20716002649132,2012,7
2600,42.7764600370015,-94.20716002649132,2012,8
2601,42.7764600370015,-94.20716002649132,2012,9
2602,42.7764600370015,-94.20716002649132,2012,10
2653,42.7764600370015,-94.20716002649132,2004,8
2669,42.7764600370015,-94.20716002649132,2002,10
2670,42.7764600370015,-94.20716002649132,2001,9
2728,43.20419580509117,-94.2067166102532,2014,5
2734,43.20419580509117,-94.2067166102532,2013,4
2735,43.20419580509117,-94.2067166102532,2013,5
2736,43.20419580509117,-94.2067166102532,2013,6
2737,43.20419580509117,-94.2067166102532,2013,7
2738,43.20419580509117,-94.2067166102532,2013,8
2739,43.20419580509117,-94.2067166102532,2013,9
2740,43.20419580509117,-94.2067166102532,2013,10
2741,43.20419580509117,-94.2067166102532,2012,4
2742,43.20419580509117,-94.2067166102532,2012,5
2743,43.20419580509117,-94.2067166102532,2012,6
2744,43.20419580509117,-94.2067166102532,2012,7
2745,43.20419580509117,-94.2067166102532,2012,8
2746,43.20419580509117,-94.2067166102532,2012,9
2747,43.20419580509117,-94.2067166102532,2012,10
2798,43.20419580509117,-94.2067166102532,2004,8
2814,43.20419580509117,-94.2067166102532,2002,10
2815,43.20419580509117,-94.2067166102532,2001,9
2880,43.35636379399149,-92.7890129594376,2014,5
2886,43.35636379399149,-92.7890129594376,2013,4
2887,43.35636379399149,-92.7890129594376,2013,5
2888,43.35636379399149,-92.7890129594376,2013,6
2889,43.35636379399149,-92.7890129594376,2013,7
2890,43.35636379399149,-92.7890129594376,2013,8
2891,43.35636379399149,-92.7890129594376,2013,9
2892,43.35636379399149,-92.7890129594376,2013,10
2893,43.35636379399149,-92.7890129594376,2012,4
2894,43.35636379399149,-92.7890129594376,2012,5
2895,43.35636379399149,-92.7890129594376,2012,6
2896,43.35636379399149,-92.7890129594376,2012,7
2897,43.35636379399149,-92.7890129594376,2012,8
2898,43.35636379399149,-92.7890129594376,2012,9
2899,43.35636379399149,-92.7890129594376,2012,10
2950,43.35636379399149,-92.7890129594376,2004,8
2966,43.35636379399149,-92.7890129594376,2002,10
2967,43.35636379399149,-92.7890129594376,2001,9
3032,43.377510104571485,-93.73413099122692,2014,5
3038,43.377510104571485,-93.73413099122692,2013,4
3039,43.377510104571485,-93.73413099122692,2013,5
3040,43.377510104571485,-93.73413099122692,2013,6
3041,43.377510104571485,-93.73413099122692,2013,7
3042,43.377510104571485,-93.73413099122692,2013,8
3043,43.377510104571485,-93.73413099122692,2013,9
3044,43.377510104571485,-93.73413099122692,2013,10
3045,43.377510104571485,-93.73413099122692,2012,4
3046,43.377510104571485,-93.73413099122692,2012,5
3047,43.377510104571485,-93.73413099122692,2012,6
3048,43.377510104571485,-93.73413099122692,2012,7
3049,43.377510104571485,-93.73413099122692,2012,8
3050,43.377510104571485,-93.73413099122692,2012,9
3051,43.377510104571485,-93.73413099122692,2012,10
3102,43.377510104571485,-93.73413099122692,2004,8
3118,43.377510104571485,-93.73413099122692,2002,10
3119,43.377510104571485,-93.73413099122692,2001,9
3184,43.37737598285385,-93.26085343880676,2014,5
3190,43.37737598285385,-93.26085343880676,2013,4
3191,43.37737598285385,-93.26085343880676,2013,5
3192,43.37737598285385,-93.26085343880676,2013,6
3193,43.37737598285385,-93.26085343880676,2013,7
3194,43.37737598285385,-93.26085343880676,2013,8
3195,43.37737598285385,-93.26085343880676,2013,9
3196,43.37737598285385,-93.26085343880676,2013,10
3197,43.37737598285385,-93.26085343880676,2012,4
3198,43.37737598285385,-93.26085343880676,2012,5
3199,43.37737598285385,-93.26085343880676,2012,6
3200,43.37737598285385,-93.26085343880676,2012,7
3201,43.37737598285385,-93.26085343880676,2012,8
3202,43.37737598285385,-93.26085343880676,2012,9
3203,43.37737598285385,-93.26085343880676,2012,10
3254,43.37737598285385,-93.26085343880676,2004,8
3270,43.37737598285385,-93.26085343880676,2002,10
3271,43.37737598285385,-93.26085343880676,2001,9
3336,42.73308389908401,-93.73513750390254,2014,5
3342,42.73308389908401,-93.73513750390254,2013,4
3343,42.73308389908401,-93.73513750390254,2013,5
3344,42.73308389908401,-93.73513750390254,2013,6
3345,42.73308389908401,-93.73513750390254,2013,7
3346,42.73308389908401,-93.73513750390254,2013,8
3347,42.73308389908401,-93.73513750390254,2013,9
3348,42.73308389908401,-93.73513750390254,2013,10
3349,42.73308389908401,-93.73513750390254,2012,4
3350,42.73308389908401,-93.73513750390254,2012,5
3351,42.73308389908401,-93.73513750390254,2012,6
3352,42.73308389908401,-93.73513750390254,2012,7
3353,42.73308389908401,-93.73513750390254,2012,8
3354,42.73308389908401,-93.73513750390254,2012,9
3355,42.73308389908401,-93.73513750390254,2012,10
3406,42.73308389908401,-93.73513750390254,2004,8
3422,42.73308389908401,-93.73513750390254,2002,10
3423,42.73308389908401,-93.73513750390254,2001,9
3456,43.28428239914958,-91.37805332569306,2019,7
3457,43.28428239914958,-91.37805332569306,2019,8
3458,43.28428239914958,-91.37805332569306,2019,9
3474,43.28428239914958,-91.37805332569306,2016,4
3475,43.28428239914958,-91.37805332569306,2016,5
3476,43.28428239914958,-91.37805332569306,2016,6
3477,43.28428239914958,-91.37805332569306,2016,7
3478,43.28428239914958,-91.37805332569306,2016,8
3479,43.28428239914958,-91.37805332569306,2016,9
3481,43.28428239914958,-91.37805332569306,2015,4
3482,43.28428239914958,-91.37805332569306,2015,5
3483,43.28428239914958,-91.37805332569306,2015,6
3484,43.28428239914958,-91.37805332569306,2015,7
3485,43.28428239914958,-91.37805332569306,2015,8
3486,43.28428239914958,-91.37805332569306,2015,9
3494,43.28428239914958,-91.37805332569306,2014,10
3495,43.28428239914958,-91.37805332569306,2013,9
3553,42.47009068616711,-92.30882457369536,2014,5
3559,42.47009068616711,-92.30882457369536,2013,4
3560,42.47009068616711,-92.30882457369536,2013,5
3561,42.47009068616711,-92.30882457369536,2013,6
3562,42.47009068616711,-92.30882457369536,2013,7
3563,42.47009068616711,-92.30882457369536,2013,8
3564,42.47009068616711,-92.30882457369536,2013,9
3565,42.47009068616711,-92.30882457369536,2013,10
3566,42.47009068616711,-92.30882457369536,2012,4
3567,42.47009068616711,-92.30882457369536,2012,5
3568,42.47009068616711,-92.30882457369536,2012,6
3569,42.47009068616711,-92.30882457369536,2012,7
3570,42.47009068616711,-92.30882457369536,2012,8
3571,42.47009068616711,-92.30882457369536,2012,9
3572,42.47009068616711,-92.30882457369536,2012,10
3623,42.47009068616711,-92.30882457369536,2004,8
3639,42.47009068616711,-92.30882457369536,2002,10
3640,42.47009068616711,-92.30882457369536,2001,9
3705,42.77458652030271,-92.3180539317849,2014,5
3711,42.77458652030271,-92.3180539317849,2013,4
3712,42.77458652030271,-92.3180539317849,2013,5
3713,42.77458652030271,-92.3180539317849,2013,6
3714,42.77458652030271,-92.3180539317849,2013,7
3715,42.77458652030271,-92.3180539317849,2013,8
3716,42.77458652030271,-92.3180539317849,2013,9
3717,42.77458652030271,-92.3180539317849,2013,10
3718,42.77458652030271,-92.3180539317849,2012,4
3719,42.77458652030271,-92.3180539317849,2012,5
3720,42.77458652030271,-92.3180539317849,2012,6
3721,42.77458652030271,-92.3180539317849,2012,7
3722,42.77458652030271,-92.3180539317849,2012,8
3723,42.77458652030271,-92.3180539317849,2012,9
3724,42.77458652030271,-92.3180539317849,2012,10
3775,42.77458652030271,-92.3180539317849,2004,8
3791,42.77458652030271,-92.3180539317849,2002,10
3792,42.77458652030271,-92.3180539317849,2001,9
3825,42.470806248086895,-91.83784662943104,2019,7
3826,42.470806248086895,-91.83784662943104,2019,8
3827,42.470806248086895,-91.83784662943104,2019,9
3843,42.470806248086895,-91.83784662943104,2016,4
3844,42.470806248086895,-91.83784662943104,2016,5
3845,42.470806248086895,-91.83784662943104,2016,6
3846,42.470806248086895,-91.83784662943104,2016,7
3847,42.470806248086895,-91.83784662943104,2016,8
3848,42.470806248086895,-91.83784662943104,2016,9
3850,42.470806248086895,-91.83784662943104,2015,4
3851,42.470806248086895,-91.83784662943104,2015,5
3852,42.470806248086895,-91.83784662943104,2015,6
3853,42.470806248086895,-91.83784662943104,2015,7
3854,42.470806248086895,-91.83784662943104,2015,8
3855,42.470806248086895,-91.83784662943104,2015,9
3863,42.470806248086895,-91.83784662943104,2014,10
3864,42.470806248086895,-91.83784662943104,2013,9
3897,43.06005147558819,-92.31767550328892,2019,7
3898,43.06005147558819,-92.31767550328892,2019,8
3899,43.06005147558819,-92.31767550328892,2019,9
3915,43.06005147558819,-92.31767550328892,2016,4
3916,43.06005147558819,-92.31767550328892,2016,5
3917,43.06005147558819,-92.31767550328892,2016,6
3918,43.06005147558819,-92.31767550328892,2016,7
3919,43.06005147558819,-92.31767550328892,2016,8
3920,43.06005147558819,-92.31767550328892,2016,9
3922,43.06005147558819,-92.31767550328892,2015,4
3923,43.06005147558819,-92.31767550328892,2015,5
3924,43.06005147558819,-92.31767550328892,2015,6
3925,43.06005147558819,-92.31767550328892,2015,7
3926,43.06005147558819,-92.31767550328892,2015,8
3927,43.06005147558819,-92.31767550328892,2015,9
3935,43.06005147558819,-92.31767550328892,2014,10
3936,43.06005147558819,-92.31767550328892,2013,9
3969,42.8447201682061,-91.34142922750316,2019,7
3970,42.8447201682061,-91.34142922750316,2019,8
3971,42.8447201682061,-91.34142922750316,2019,9
3987,42.8447201682061,-91.34142922750316,2016,4
3988,42.8447201682061,-91.34142922750316,2016,5
3989,42.8447201682061,-91.34142922750316,2016,6
3990,42.8447201682061,-91.34142922750316,2016,7
3991,42.8447201682061,-91.34142922750316,2016,8
3992,42.8447201682061,-91.34142922750316,2016,9
3994,42.8447201682061,-91.34142922750316,2015,4
3995,42.8447201682061,-91.34142922750316,2015,5
3996,42.8447201682061,-91.34142922750316,2015,6
3997,42.8447201682061,-91.34142922750316,2015,7
3998,42.8447201682061,-91.34142922750316,2015,8
3999,42.8447201682061,-91.34142922750316,2015,9
4007,42.8447201682061,-91.34142922750316,2014,10
4008,42.8447201682061,-91.34142922750316,2013,9
4041,42.47121196920067,-91.3673344866779,2019,7
4042,42.47121196920067,-91.3673344866779,2019,8
4043,42.47121196920067,-91.3673344866779,2019,9
4059,42.47121196920067,-91.3673344866779,2016,4
4060,42.47121196920067,-91.3673344866779,2016,5
4061,42.47121196920067,-91.3673344866779,2016,6
4062,42.47121196920067,-91.3673344866779,2016,7
4063,42.47121196920067,-91.3673344866779,2016,8
4064,42.47121196920067,-91.3673344866779,2016,9
4066,42.47121196920067,-91.3673344866779,2015,4
4067,42.47121196920067,-91.3673344866779,2015,5
4068,42.47121196920067,-91.3673344866779,2015,6
4069,42.47121196920067,-91.3673344866779,2015,7
4070,42.47121196920067,-91.3673344866779,2015,8
4071,42.47121196920067,-91.3673344866779,2015,9
4079,42.47121196920067,-91.3673344866779,2014,10
4080,42.47121196920067,-91.3673344866779,2013,9
4113,42.46882113653327,-90.88245688962137,2019,7
4114,42.46882113653327,-90.88245688962137,2019,8
4115,42.46882113653327,-90.88245688962137,2019,9
4131,42.46882113653327,-90.88245688962137,2016,4
4132,42.46882113653327,-90.88245688962137,2016,5
4133,42.46882113653327,-90.88245688962137,2016,6
4134,42.46882113653327,-90.88245688962137,2016,7
4135,42.46882113653327,-90.88245688962137,2016,8
4136,42.46882113653327,-90.88245688962137,2016,9
4138,42.46882113653327,-90.88245688962137,2015,4
4139,42.46882113653327,-90.88245688962137,2015,5
4140,42.46882113653327,-90.88245688962137,2015,6
4141,42.46882113653327,-90.88245688962137,2015,7
4142,42.46882113653327,-90.88245688962137,2015,8
4143,42.46882113653327,-90.88245688962137,2015,9
4151,42.46882113653327,-90.88245688962137,2014,10
4152,42.46882113653327,-90.88245688962137,2013,9
4185,42.862611086611736,-91.84435518006354,2019,7
4186,42.862611086611736,-91.84435518006354,2019,8
4187,42.862611086611736,-91.84435518006354,2019,9
4203,42.862611086611736,-91.84435518006354,2016,4
4204,42.862611086611736,-91.84435518006354,2016,5
4205,42.862611086611736,-91.84435518006354,2016,6
4206,42.862611086611736,-91.84435518006354,2016,7
4207,42.862611086611736,-91.84435518006354,2016,8
4208,42.862611086611736,-91.84435518006354,2016,9
4210,42.862611086611736,-91.84435518006354,2015,4
4211,42.862611086611736,-91.84435518006354,2015,5
4212,42.862611086611736,-91.84435518006354,2015,6
4213,42.862611086611736,-91.84435518006354,2015,7
4214,42.862611086611736,-91.84435518006354,2015,8
4215,42.862611086611736,-91.84435518006354,2015,9
4223,42.862611086611736,-91.84435518006354,2014,10
4224,42.862611086611736,-91.84435518006354,2013,9
4257,43.35675952948706,-92.31720101184592,2019,7
4258,43.35675952948706,-92.31720101184592,2019,8
4259,43.35675952948706,-92.31720101184592,2019,9
4275,43.35675952948706,-92.31720101184592,2016,4
4276,43.35675952948706,-92.31720101184592,2016,5
4277,43.35675952948706,-92.31720101184592,2016,6
4278,43.35675952948706,-92.31720101184592,2016,7
4279,43.35675952948706,-92.31720101184592,2016,8
4280,43.35675952948706,-92.31720101184592,2016,9
4282,43.35675952948706,-92.31720101184592,2015,4
4283,43.35675952948706,-92.31720101184592,2015,5
4284,43.35675952948706,-92.31720101184592,2015,6
4285,43.35675952948706,-92.31720101184592,2015,7
4286,43.35675952948706,-92.31720101184592,2015,8
4287,43.35675952948706,-92.31720101184592,2015,9
4295,43.35675952948706,-92.31720101184592,2014,10
4296,43.35675952948706,-92.31720101184592,2013,9
4329,43.2906200220828,-91.84367475188198,2019,7
4330,43.2906200220828,-91.84367475188198,2019,8
4331,43.2906200220828,-91.84367475188198,2019,9
4347,43.2906200220828,-91.84367475188198,2016,4
4348,43.2906200220828,-91.84367475188198,2016,5
4349,43.2906200220828,-91.84367475188198,2016,6
4350,43.2906200220828,-91.84367475188198,2016,7
4351,43.2906200220828,-91.84367475188198,2016,8
4352,43.2906200220828,-91.84367475188198,2016,9
4354,43.2906200220828,-91.84367475188198,2015,4
4355,43.2906200220828,-91.84367475188198,2015,5
4356,43.2906200220828,-91.84367475188198,2015,6
4357,43.2906200220828,-91.84367475188198,2015,7
4358,43.2906200220828,-91.84367475188198,2015,8
4359,43.2906200220828,-91.84367475188198,2015,9
4367,43.2906200220828,-91.84367475188198,2014,10
4368,43.2906200220828,-91.84367475188198,2013,9
4433,41.68460202545297,-94.90581787645114,2014,5
4439,41.68460202545297,-94.90581787645114,2013,4
4440,41.68460202545297,-94.90581787645114,2013,5
4441,41.68460202545297,-94.90581787645114,2013,6
4442,41.68460202545297,-94.90581787645114,2013,7
4443,41.68460202545297,-94.90581787645114,2013,8
4444,41.68460202545297,-94.90581787645114,2013,9
4445,41.68460202545297,-94.90581787645114,2013,10
4446,41.68460202545297,-94.90581787645114,2012,4
4447,41.68460202545297,-94.90581787645114,2012,5
4448,41.68460202545297,-94.90581787645114,2012,6
4449,41.68460202545297,-94.90581787645114,2012,7
4450,41.68460202545297,-94.90581787645114,2012,8
4451,41.68460202545297,-94.90581787645114,2012,9
4452,41.68460202545297,-94.90581787645114,2012,10
4503,41.68460202545297,-94.90581787645114,2004,8
4519,41.68460202545297,-94.90581787645114,2002,10
4520,41.68460202545297,-94.90581787645114,2001,9
4585,42.38518550588319,-94.64040362452458,2014,5
4591,42.38518550588319,-94.64040362452458,2013,4
4592,42.38518550588319,-94.64040362452458,2013,5
4593,42.38518550588319,-94.64040362452458,2013,6
4594,42.38518550588319,-94.64040362452458,2013,7
4595,42.38518550588319,-94.64040362452458,2013,8
4596,42.38518550588319,-94.64040362452458,2013,9
4597,42.38518550588319,-94.64040362452458,2013,10
4598,42.38518550588319,-94.64040362452458,2012,4
4599,42.38518550588319,-94.64040362452458,2012,5
4600,42.38518550588319,-94.64040362452458,2012,6
4601,42.38518550588319,-94.64040362452458,2012,7
4602,42.38518550588319,-94.64040362452458,2012,8
4603,42.38518550588319,-94.64040362452458,2012,9
4604,42.38518550588319,-94.64040362452458,2012,10
4655,42.38518550588319,-94.64040362452458,2004,8
4671,42.38518550588319,-94.64040362452458,2002,10
4672,42.38518550588319,-94.64040362452458,2001,9
4743,42.03620789925289,-94.86056560381432,2014,10
4769,42.03620789925289,-94.86056560381432,2010,8
4770,42.03620789925289,-94.86056560381432,2010,9
4821,42.03620789925289,-94.86056560381432,2002,6
4822,42.03620789925289,-94.86056560381432,2002,7
4823,42.03620789925289,-94.86056560381432,2002,8
4824,42.03620789925289,-94.86056560381432,2002,9
4894,42.03720374512619,-95.38198703127544,2014,10
4920,42.03720374512619,-95.38198703127544,2010,8
4921,42.03720374512619,-95.38198703127544,2010,9
4972,42.03720374512619,-95.38198703127544,2002,6
4973,42.03720374512619,-95.38198703127544,2002,7
4974,42.03720374512619,-95.38198703127544,2002,8
4975,42.03720374512619,-95.38198703127544,2002,9
5039,42.03624153306765,-94.39683406538076,2014,5
5045,42.03624153306765,-94.39683406538076,2013,4
5046,42.03624153306765,-94.39683406538076,2013,5
5047,42.03624153306765,-94.39683406538076,2013,6
5048,42.03624153306765,-94.39683406538076,2013,7
5049,42.03624153306765,-94.39683406538076,2013,8
5050,42.03624153306765,-94.39683406538076,2013,9
5051,42.03624153306765,-94.39683406538076,2013,10
5052,42.03624153306765,-94.39683406538076,2012,4
5053,42.03624153306765,-94.39683406538076,2012,5
5054,42.03624153306765,-94.39683406538076,2012,6
5055,42.03624153306765,-94.39683406538076,2012,7
5056,42.03624153306765,-94.39683406538076,2012,8
5057,42.03624153306765,-94.39683406538076,2012,9
5058,42.03624153306765,-94.39683406538076,2012,10
5109,42.03624153306765,-94.39683406538076,2004,8
5125,42.03624153306765,-94.39683406538076,2002,10
5126,42.03624153306765,-94.39683406538076,2001,9
5184,41.68374611047038,-94.50106211564248,2014,5
5190,41.68374611047038,-94.50106211564248,2013,4
5191,41.68374611047038,-94.50106211564248,2013,5
5192,41.68374611047038,-94.50106211564248,2013,6
5193,41.68374611047038,-94.50106211564248,2013,7
5194,41.68374611047038,-94.50106211564248,2013,8
5195,41.68374611047038,-94.50106211564248,2013,9
5196,41.68374611047038,-94.50106211564248,2013,10
5197,41.68374611047038,-94.50106211564248,2012,4
5198,41.68374611047038,-94.50106211564248,2012,5
5199,41.68374611047038,-94.50106211564248,2012,6
5200,41.68374611047038,-94.50106211564248,2012,7
5201,41.68374611047038,-94.50106211564248,2012,8
5202,41.68374611047038,-94.50106211564248,2012,9
5203,41.68374611047038,-94.50106211564248,2012,10
5254,41.68374611047038,-94.50106211564248,2004,8
5270,41.68374611047038,-94.50106211564248,2002,10
5271,41.68374611047038,-94.50106211564248,2001,9
5328,41.682858682141735,-95.81683521170248,2014,10
5354,41.682858682141735,-95.81683521170248,2010,8
5355,41.682858682141735,-95.81683521170248,2010,9
5406,41.682858682141735,-95.81683521170248,2002,6
5407,41.682858682141735,-95.81683521170248,2002,7
5408,41.682858682141735,-95.81683521170248,2002,8
5409,41.682858682141735,-95.81683521170248,2002,9
5472,42.38689843617034,-95.51349742998872,2014,10
5498,42.38689843617034,-95.51349742998872,2010,8
5499,42.38689843617034,-95.51349742998872,2010,9
5550,42.38689843617034,-95.51349742998872,2002,6
5551,42.38689843617034,-95.51349742998872,2002,7
5552,42.38689843617034,-95.51349742998872,2002,8
5553,42.38689843617034,-95.51349742998872,2002,9
5623,42.05164262980904,-95.95990054023731,2014,10
5649,42.05164262980904,-95.95990054023731,2010,8
5650,42.05164262980904,-95.95990054023731,2010,9
5701,42.05164262980904,-95.95990054023731,2002,6
5702,42.05164262980904,-95.95990054023731,2002,7
5703,42.05164262980904,-95.95990054023731,2002,8
5704,42.05164262980904,-95.95990054023731,2002,9
5774,42.38623878809421,-95.10535234292176,2014,10
5800,42.38623878809421,-95.10535234292176,2010,8
5801,42.38623878809421,-95.10535234292176,2010,9
5852,42.38623878809421,-95.10535234292176,2002,6
5853,42.38623878809421,-95.10535234292176,2002,7
5854,42.38623878809421,-95.10535234292176,2002,8
5855,42.38623878809421,-95.10535234292176,2002,9
5918,41.68509094897653,-95.31017788989816,2014,10
5944,41.68509094897653,-95.31017788989816,2010,8
5945,41.68509094897653,-95.31017788989816,2010,9
5996,41.68509094897653,-95.31017788989816,2002,6
5997,41.68509094897653,-95.31017788989816,2002,7
5998,41.68509094897653,-95.31017788989816,2002,8
5999,41.68509094897653,-95.31017788989816,2002,9
6069,42.38970362478934,-96.04477464459812,2014,10
6095,42.38970362478934,-96.04477464459812,2010,8
6096,42.38970362478934,-96.04477464459812,2010,9
6147,42.38970362478934,-96.04477464459812,2002,6
6148,42.38970362478934,-96.04477464459812,2002,7
6149,42.38970362478934,-96.04477464459812,2002,8
6150,42.38970362478934,-96.04477464459812,2002,9
6214,42.03650207443015,-93.93163339378223,2014,5
6220,42.03650207443015,-93.93163339378223,2013,4
6221,42.03650207443015,-93.93163339378223,2013,5
6222,42.03650207443015,-93.93163339378223,2013,6
6223,42.03650207443015,-93.93163339378223,2013,7
6224,42.03650207443015,-93.93163339378223,2013,8
6225,42.03650207443015,-93.93163339378223,2013,9
6226,42.03650207443015,-93.93163339378223,2013,10
6227,42.03650207443015,-93.93163339378223,2012,4
6228,42.03650207443015,-93.93163339378223,2012,5
6229,42.03650207443015,-93.93163339378223,2012,6
6230,42.03650207443015,-93.93163339378223,2012,7
6231,42.03650207443015,-93.93163339378223,2012,8
6232,42.03650207443015,-93.93163339378223,2012,9
6233,42.03650207443015,-93.93163339378223,2012,10
6284,42.03650207443015,-93.93163339378223,2004,8
6300,42.03650207443015,-93.93163339378223,2002,10
6301,42.03650207443015,-93.93163339378223,2001,9
6366,41.68487011516292,-94.03977090170687,2014,5
6372,41.68487011516292,-94.03977090170687,2013,4
6373,41.68487011516292,-94.03977090170687,2013,5
6374,41.68487011516292,-94.03977090170687,2013,6
6375,41.68487011516292,-94.03977090170687,2013,7
6376,41.68487011516292,-94.03977090170687,2013,8
6377,41.68487011516292,-94.03977090170687,2013,9
6378,41.68487011516292,-94.03977090170687,2013,10
6379,41.68487011516292,-94.03977090170687,2012,4
6380,41.68487011516292,-94.03977090170687,2012,5
6381,41.68487011516292,-94.03977090170687,2012,6
6382,41.68487011516292,-94.03977090170687,2012,7
6383,41.68487011516292,-94.03977090170687,2012,8
6384,41.68487011516292,-94.03977090170687,2012,9
6385,41.68487011516292,-94.03977090170687,2012,10
6436,41.68487011516292,-94.03977090170687,2004,8
6452,41.68487011516292,-94.03977090170687,2002,10
6453,41.68487011516292,-94.03977090170687,2001,9
6518,42.40186532402754,-92.79142901258328,2014,5
6524,42.40186532402754,-92.79142901258328,2013,4
6525,42.40186532402754,-92.79142901258328,2013,5
6526,42.40186532402754,-92.79142901258328,2013,6
6527,42.40186532402754,-92.79142901258328,2013,7
6528,42.40186532402754,-92.79142901258328,2013,8
6529,42.40186532402754,-92.79142901258328,2013,9
6530,42.40186532402754,-92.79142901258328,2013,10
6531,42.40186532402754,-92.79142901258328,2012,4
6532,42.40186532402754,-92.79142901258328,2012,5
6533,42.40186532402754,-92.79142901258328,2012,6
6534,42.40186532402754,-92.79142901258328,2012,7
6535,42.40186532402754,-92.79142901258328,2012,8
6536,42.40186532402754,-92.79142901258328,2012,9
6537,42.40186532402754,-92.79142901258328,2012,10
6588,42.40186532402754,-92.79142901258328,2004,8
6604,42.40186532402754,-92.79142901258328,2002,10
6605,42.40186532402754,-92.79142901258328,2001,9
6663,42.38375069678499,-93.70679229401,2014,5
6669,42.38375069678499,-93.70679229401,2013,4
6670,42.38375069678499,-93.70679229401,2013,5
6671,42.38375069678499,-93.70679229401,2013,6
6672,42.38375069678499,-93.70679229401,2013,7
6673,42.38375069678499,-93.70679229401,2013,8
6674,42.38375069678499,-93.70679229401,2013,9
6675,42.38375069678499,-93.70679229401,2013,10
6676,42.38375069678499,-93.70679229401,2012,4
6677,42.38375069678499,-93.70679229401,2012,5
6678,42.38375069678499,-93.70679229401,2012,6
6679,42.38375069678499,-93.70679229401,2012,7
6680,42.38375069678499,-93.70679229401,2012,8
6681,42.38375069678499,-93.70679229401,2012,9
6682,42.38375069678499,-93.70679229401,2012,10
6733,42.38375069678499,-93.70679229401,2004,8
6749,42.38375069678499,-93.70679229401,2002,10
6750,42.38375069678499,-93.70679229401,2001,9
6815,42.3838738801468,-93.24039754219054,2014,5
6821,42.3838738801468,-93.24039754219054,2013,4
6822,42.3838738801468,-93.24039754219054,2013,5
6823,42.3838738801468,-93.24039754219054,2013,6
6824,42.3838738801468,-93.24039754219054,2013,7
6825,42.3838738801468,-93.24039754219054,2013,8
6826,42.3838738801468,-93.24039754219054,2013,9
6827,42.3838738801468,-93.24039754219054,2013,10
6828,42.3838738801468,-93.24039754219054,2012,4
6829,42.3838738801468,-93.24039754219054,2012,5
6830,42.3838738801468,-93.24039754219054,2012,6
6831,42.3838738801468,-93.24039754219054,2012,7
6832,42.3838738801468,-93.24039754219054,2012,8
6833,42.3838738801468,-93.24039754219054,2012,9
6834,42.3838738801468,-93.24039754219054,2012,10
6885,42.3838738801468,-93.24039754219054,2004,8
6901,42.3838738801468,-93.24039754219054,2002,10
6902,42.3838738801468,-93.24039754219054,2001,9
6960,41.68602915610143,-93.05375425148848,2014,5
6966,41.68602915610143,-93.05375425148848,2013,4
6967,41.68602915610143,-93.05375425148848,2013,5
